symbol,event_type,ex_date,record_date,pay_date,ratio,cash_amount
ROL,split,2010-12-13,,,1.5,
ROL,split,2015-03-11,,,1.5,
ROL,split,2018-12-11,,,1.5,
ROL,split,2020-12-11,,,1.5,
ROP,dividend,1992-04-20,,,,0.005
ROP,dividend,1992-06-23,,,,0.005
ROP,dividend,1992-10-05,,,,0.005
ROP,dividend,1993-01-19,,,,0.005
ROP,dividend,1993-05-04,,,,0.005
ROP,dividend,1993-06-29,,,,0.005
ROP,dividend,1993-08-30,,,,0.0075
ROP,dividend,1994-01-10,,,,0.0075
ROP,dividend,1994-04-12,,,,0.0075
ROP,dividend,1994-07-01,,,,0.0075
ROP,dividend,1994-10-03,,,,0.0125
ROP,dividend,1995-01-09,,,,0.0125
ROP,dividend,1995-04-26,,,,0.0125
ROP,dividend,1995-07-05,,,,0.0125
ROP,dividend,1995-10-11,,,,0.01875
ROP,dividend,1996-01-17,,,,0.01875
ROP,dividend,1996-04-12,,,,0.01875
ROP,dividend,1996-07-10,,,,0.01875
ROP,dividend,1996-10-15,,,,0.0225
ROP,dividend,1997-01-08,,,,0.00575
ROP,dividend,1997-04-09,,,,0.00575
ROP,dividend,1997-07-16,,,,0.0225
ROP,dividend,1997-10-15,,,,0.03
ROP,dividend,1998-01-07,,,,0.03
ROP,dividend,1998-04-07,,,,0.03
ROP,dividend,1998-07-13,,,,0.03
ROP,dividend,1998-10-13,,,,0.03
ROP,dividend,1999-01-12,,,,0.0325
ROP,dividend,1999-04-14,,,,0.0325
ROP,dividend,1999-07-14,,,,0.033
ROP,dividend,1999-10-12,,,,0.0325
ROP,dividend,2000-01-12,,,,0.035
ROP,dividend,2000-04-12,,,,0.035
ROP,dividend,2000-07-13,,,,0.035
ROP,dividend,2000-10-13,,,,0.035
ROP,dividend,2001-01-10,,,,0.0375
ROP,dividend,2001-04-10,,,,0.0375
ROP,dividend,2001-07-13,,,,0.0375
ROP,dividend,2001-10-15,,,,0.0375
ROP,dividend,2002-01-11,,,,0.0415
ROP,dividend,2002-04-12,,,,0.0415
ROP,dividend,2002-07-12,,,,0.0415
ROP,dividend,2002-10-10,,,,0.0415
ROP,dividend,2003-01-15,,,,0.044
ROP,dividend,2003-04-14,,,,0.044
ROP,dividend,2003-07-15,,,,0.044
ROP,dividend,2003-10-15,,,,0.044
ROP,dividend,2004-01-14,,,,0.049
ROP,dividend,2004-04-14,,,,0.049
ROP,dividend,2004-07-14,,,,0.048
ROP,dividend,2004-10-13,,,,0.049
ROP,dividend,2005-01-12,,,,0.0525
ROP,dividend,2005-04-13,,,,0.053
ROP,dividend,2005-07-13,,,,0.053
ROP,dividend,2005-10-12,,,,0.053
ROP,dividend,2006-01-11,,,,0.059
ROP,dividend,2006-04-11,,,,0.059
ROP,dividend,2006-07-12,,,,0.059
ROP,dividend,2006-10-11,,,,0.059
ROP,dividend,2007-01-10,,,,0.065
ROP,dividend,2007-04-11,,,,0.065
ROP,dividend,2007-07-11,,,,0.065
ROP,dividend,2007-10-10,,,,0.065
ROP,dividend,2008-01-09,,,,0.073
ROP,dividend,2008-04-09,,,,0.073
ROP,dividend,2008-07-09,,,,0.073
ROP,dividend,2008-10-08,,,,0.073
ROP,dividend,2009-01-07,,,,0.083
ROP,dividend,2009-04-07,,,,0.083
ROP,dividend,2009-07-08,,,,0.083
ROP,dividend,2009-10-07,,,,0.083
ROP,dividend,2010-01-06,,,,0.095
ROP,dividend,2010-04-07,,,,0.095
ROP,dividend,2010-07-07,,,,0.095
ROP,dividend,2010-10-06,,,,0.095
ROP,dividend,2011-01-05,,,,0.11
ROP,dividend,2011-04-06,,,,0.11
ROP,dividend,2011-07-06,,,,0.11
ROP,dividend,2011-10-05,,,,0.11
ROP,dividend,2012-01-04,,,,0.138
ROP,dividend,2012-04-11,,,,0.138
ROP,dividend,2012-07-11,,,,0.138
ROP,dividend,2012-10-10,,,,0.138
ROP,dividend,2012-12-19,,,,0.165
ROP,dividend,2013-04-10,,,,0.165
ROP,dividend,2013-07-10,,,,0.165
ROP,dividend,2013-10-09,,,,0.165
ROP,dividend,2014-01-08,,,,0.2
ROP,dividend,2014-04-09,,,,0.2
ROP,dividend,2014-07-09,,,,0.2
ROP,dividend,2014-10-08,,,,0.2
ROP,dividend,2015-01-07,,,,0.25
ROP,dividend,2015-04-08,,,,0.25
ROP,dividend,2015-07-08,,,,0.25
ROP,dividend,2015-10-07,,,,0.25
ROP,dividend,2016-01-06,,,,0.3
ROP,dividend,2016-04-06,,,,0.3
ROP,dividend,2016-07-06,,,,0.3
ROP,dividend,2016-10-05,,,,0.3
ROP,dividend,2017-01-05,,,,0.35
ROP,dividend,2017-04-05,,,,0.35
ROP,dividend,2017-07-05,,,,0.35
ROP,dividend,2017-10-05,,,,0.35
ROP,dividend,2018-01-08,,,,0.413
ROP,dividend,2018-04-06,,,,0.413
ROP,dividend,2018-07-06,,,,0.413
ROP,dividend,2018-10-04,,,,0.413
ROP,dividend,2019-01-08,,,,0.463
ROP,dividend,2019-04-05,,,,0.463
ROP,dividend,2019-07-05,,,,0.463
ROP,dividend,2019-10-03,,,,0.463
ROP,dividend,2020-01-08,,,,0.513
ROP,dividend,2020-04-07,,,,0.513
ROP,dividend,2020-07-07,,,,0.513
ROP,dividend,2020-10-05,,,,0.513
ROP,dividend,2021-01-07,,,,0.563
ROP,dividend,2021-04-01,,,,0.563
ROP,dividend,2021-07-07,,,,0.563
ROP,dividend,2021-10-05,,,,0.563
ROP,dividend,2022-01-07,,,,0.62
ROP,dividend,2022-04-04,,,,0.62
ROP,dividend,2022-07-07,,,,0.62
ROP,dividend,2022-10-05,,,,0.62
ROP,dividend,2023-01-06,,,,0.683
ROP,dividend,2023-04-05,,,,0.683
ROP,dividend,2023-07-07,,,,0.683
ROP,dividend,2023-10-05,,,,0.683
ROP,dividend,2024-01-08,,,,0.75
ROP,dividend,2024-04-04,,,,0.75
ROP,dividend,2024-07-08,,,,0.75
ROP,dividend,2024-10-08,,,,0.75
ROP,dividend,2025-01-03,,,,0.825
ROP,dividend,2025-04-04,,,,0.825
ROP,dividend,2025-07-08,,,,0.825
ROP,split,1993-09-21,,,2.0,
ROP,split,1997-08-04,,,2.0,
ROP,split,2005-08-29,,,2.0,
ROST,dividend,1994-03-07,,,,0.001563
ROST,dividend,1994-06-14,,,,0.001563
ROST,dividend,1994-09-02,,,,0.001563
ROST,dividend,1994-12-05,,,,0.001563
ROST,dividend,1995-03-06,,,,0.001875
ROST,dividend,1995-06-06,,,,0.001875
ROST,dividend,1995-09-06,,,,0.001875
ROST,dividend,1995-12-06,,,,0.001875
ROST,dividend,1996-03-06,,,,0.002188
ROST,dividend,1996-06-12,,,,0.002188
ROST,dividend,1996-09-04,,,,0.002188
ROST,dividend,1996-12-04,,,,0.002188
ROST,dividend,1997-03-06,,,,0.002813
ROST,dividend,1997-06-11,,,,0.002813
ROST,dividend,1997-09-03,,,,0.002813
ROST,dividend,1997-12-03,,,,0.002813
ROST,dividend,1998-03-04,,,,0.003438
ROST,dividend,1998-06-10,,,,0.003438
ROST,dividend,1998-09-08,,,,0.003438
ROST,dividend,1998-12-02,,,,0.003438
ROST,dividend,1999-03-03,,,,0.004063
ROST,dividend,1999-06-09,,,,0.004063
ROST,dividend,1999-09-02,,,,0.004063
ROST,dividend,1999-12-01,,,,0.004125
ROST,dividend,2000-03-01,,,,0.00475
ROST,dividend,2000-06-15,,,,0.00475
ROST,dividend,2000-09-06,,,,0.00475
ROST,dividend,2000-11-29,,,,0.00475
ROST,dividend,2001-02-28,,,,0.005375
ROST,dividend,2001-06-14,,,,0.005375
ROST,dividend,2001-08-31,,,,0.005375
ROST,dividend,2001-12-10,,,,0.005375
ROST,dividend,2002-02-27,,,,0.006
ROST,dividend,2002-06-13,,,,0.006
ROST,dividend,2002-08-30,,,,0.006
ROST,dividend,2002-12-09,,,,0.006
ROST,dividend,2003-02-26,,,,0.00725
ROST,dividend,2003-06-12,,,,0.00725
ROST,dividend,2003-09-02,,,,0.00725
ROST,dividend,2003-11-28,,,,0.00725
ROST,dividend,2004-02-25,,,,0.01075
ROST,dividend,2004-06-10,,,,0.01075
ROST,dividend,2004-08-31,,,,0.01075
ROST,dividend,2004-12-06,,,,0.01075
ROST,dividend,2005-02-23,,,,0.0125
ROST,dividend,2005-06-09,,,,0.0125
ROST,dividend,2005-08-30,,,,0.0125
ROST,dividend,2005-12-05,,,,0.015
ROST,dividend,2006-02-22,,,,0.015
ROST,dividend,2006-06-08,,,,0.015
ROST,dividend,2006-08-30,,,,0.015
ROST,dividend,2006-12-04,,,,0.015
ROST,dividend,2007-02-21,,,,0.01875
ROST,dividend,2007-06-14,,,,0.01875
ROST,dividend,2007-09-05,,,,0.01875
ROST,dividend,2007-12-10,,,,0.01875
ROST,dividend,2008-02-20,,,,0.02375
ROST,dividend,2008-06-12,,,,0.02375
ROST,dividend,2008-09-03,,,,0.02375
ROST,dividend,2008-12-08,,,,0.02375
ROST,dividend,2009-02-18,,,,0.0275
ROST,dividend,2009-06-04,,,,0.0275
ROST,dividend,2009-09-01,,,,0.0275
ROST,dividend,2009-12-04,,,,0.0275
ROST,dividend,2010-02-17,,,,0.04
ROST,dividend,2010-06-03,,,,0.04
ROST,dividend,2010-08-31,,,,0.04
ROST,dividend,2010-12-03,,,,0.04
ROST,dividend,2011-02-16,,,,0.055
ROST,dividend,2011-06-03,,,,0.055
ROST,dividend,2011-08-31,,,,0.055
ROST,dividend,2011-11-25,,,,0.055
ROST,dividend,2012-02-15,,,,0.07
ROST,dividend,2012-06-01,,,,0.07
ROST,dividend,2012-08-29,,,,0.07
ROST,dividend,2012-12-03,,,,0.07
ROST,dividend,2013-02-20,,,,0.085
ROST,dividend,2013-06-07,,,,0.085
ROST,dividend,2013-09-04,,,,0.085
ROST,dividend,2013-12-09,,,,0.085
ROST,dividend,2014-03-06,,,,0.1
ROST,dividend,2014-06-06,,,,0.1
ROST,dividend,2014-09-03,,,,0.1
ROST,dividend,2014-12-08,,,,0.1
ROST,dividend,2015-03-05,,,,0.1175
ROST,dividend,2015-06-05,,,,0.1175
ROST,dividend,2015-09-02,,,,0.118
ROST,dividend,2015-12-07,,,,0.118
ROST,dividend,2016-03-10,,,,0.135
ROST,dividend,2016-06-03,,,,0.135
ROST,dividend,2016-08-31,,,,0.135
ROST,dividend,2016-12-05,,,,0.135
ROST,dividend,2017-03-08,,,,0.16
ROST,dividend,2017-06-02,,,,0.16
ROST,dividend,2017-09-06,,,,0.16
ROST,dividend,2017-11-30,,,,0.16
ROST,dividend,2018-03-16,,,,0.225
ROST,dividend,2018-06-11,,,,0.225
ROST,dividend,2018-09-12,,,,0.225
ROST,dividend,2018-12-06,,,,0.225
ROST,dividend,2019-03-15,,,,0.255
ROST,dividend,2019-06-10,,,,0.255
ROST,dividend,2019-09-11,,,,0.255
ROST,dividend,2019-12-05,,,,0.255
ROST,dividend,2020-03-16,,,,0.285
ROST,dividend,2021-03-15,,,,0.285
ROST,dividend,2021-06-07,,,,0.285
ROST,dividend,2021-09-03,,,,0.285
ROST,dividend,2021-12-06,,,,0.285
ROST,dividend,2022-03-14,,,,0.31
ROST,dividend,2022-06-06,,,,0.31
ROST,dividend,2022-09-02,,,,0.31
ROST,dividend,2022-12-05,,,,0.31
ROST,dividend,2023-03-13,,,,0.335
ROST,dividend,2023-06-05,,,,0.335
ROST,dividend,2023-09-01,,,,0.335
ROST,dividend,2023-12-04,,,,0.335
ROST,dividend,2024-03-14,,,,0.368
ROST,dividend,2024-06-11,,,,0.368
ROST,dividend,2024-09-10,,,,0.368
ROST,dividend,2024-12-10,,,,0.368
ROST,dividend,2025-03-18,,,,0.405
ROST,dividend,2025-06-10,,,,0.405
ROST,dividend,2025-09-09,,,,0.405
ROST,split,1997-03-06,,,2.0,
ROST,split,1999-09-23,,,2.0,
ROST,split,2003-12-19,,,2.0,
ROST,split,2011-12-16,,,2.0,
ROST,split,2015-06-12,,,2.0,
RCL,dividend,1993-08-26,,,,0.09
RCL,dividend,1993-11-24,,,,0.045
RCL,dividend,1994-02-23,,,,0.045
RCL,dividend,1994-05-25,,,,0.045
RCL,dividend,1994-08-26,,,,0.055
RCL,dividend,1994-11-25,,,,0.055
RCL,dividend,1995-02-23,,,,0.055
RCL,dividend,1995-05-25,,,,0.055
RCL,dividend,1995-08-30,,,,0.0575
RCL,dividend,1995-11-29,,,,0.065
RCL,dividend,1996-02-28,,,,0.065
RCL,dividend,1996-05-28,,,,0.065
RCL,dividend,1996-09-12,,,,0.07
RCL,dividend,1996-11-27,,,,0.07
RCL,dividend,1997-03-06,,,,0.07
RCL,dividend,1997-05-29,,,,0.07
RCL,dividend,1997-08-28,,,,0.075
RCL,dividend,1997-12-17,,,,0.075
RCL,dividend,1998-02-26,,,,0.075
RCL,dividend,1998-05-29,,,,0.075
RCL,dividend,1998-08-28,,,,0.09
RCL,dividend,1998-12-16,,,,0.09
RCL,dividend,1999-02-25,,,,0.09
RCL,dividend,1999-04-28,,,,0.091
RCL,dividend,1999-05-28,,,,0.09
RCL,dividend,1999-09-09,,,,0.11
RCL,dividend,1999-12-01,,,,0.11
RCL,dividend,2000-02-28,,,,0.11
RCL,dividend,2000-06-05,,,,0.11
RCL,dividend,2000-09-14,,,,0.13
RCL,dividend,2000-12-15,,,,0.13
RCL,dividend,2001-02-27,,,,0.13
RCL,dividend,2001-06-04,,,,0.13
RCL,dividend,2001-09-17,,,,0.13
RCL,dividend,2001-12-13,,,,0.13
RCL,dividend,2002-03-14,,,,0.13
RCL,dividend,2002-06-03,,,,0.13
RCL,dividend,2002-09-13,,,,0.13
RCL,dividend,2002-12-11,,,,0.13
RCL,dividend,2003-02-27,,,,0.13
RCL,dividend,2003-06-02,,,,0.13
RCL,dividend,2003-09-24,,,,0.13
RCL,dividend,2003-12-17,,,,0.13
RCL,dividend,2004-02-26,,,,0.13
RCL,dividend,2004-05-27,,,,0.13
RCL,dividend,2004-09-09,,,,0.13
RCL,dividend,2004-12-21,,,,0.13
RCL,dividend,2005-02-25,,,,0.13
RCL,dividend,2005-06-08,,,,0.13
RCL,dividend,2005-09-22,,,,0.15
RCL,dividend,2005-12-14,,,,0.15
RCL,dividend,2006-02-27,,,,0.15
RCL,dividend,2006-06-07,,,,0.15
RCL,dividend,2006-09-27,,,,0.15
RCL,dividend,2006-12-20,,,,0.15
RCL,dividend,2007-02-27,,,,0.15
RCL,dividend,2007-06-15,,,,0.15
RCL,dividend,2007-09-26,,,,0.15
RCL,dividend,2007-12-26,,,,0.15
RCL,dividend,2008-03-13,,,,0.15
RCL,dividend,2008-06-04,,,,0.15
RCL,dividend,2008-09-11,,,,0.15
RCL,dividend,2011-08-10,,,,0.1
RCL,dividend,2011-12-20,,,,0.1
RCL,dividend,2012-02-27,,,,0.1
RCL,dividend,2012-05-18,,,,0.1
RCL,dividend,2012-09-21,,,,0.12
RCL,dividend,2012-12-13,,,,0.12
RCL,dividend,2013-02-19,,,,0.12
RCL,dividend,2013-05-17,,,,0.12
RCL,dividend,2013-09-20,,,,0.25
RCL,dividend,2013-12-12,,,,0.25
RCL,dividend,2014-02-13,,,,0.25
RCL,dividend,2014-05-16,,,,0.25
RCL,dividend,2014-09-18,,,,0.3
RCL,dividend,2014-12-18,,,,0.3
RCL,dividend,2015-02-13,,,,0.3
RCL,dividend,2015-05-15,,,,0.3
RCL,dividend,2015-09-16,,,,0.375
RCL,dividend,2015-12-17,,,,0.375
RCL,dividend,2016-02-18,,,,0.375
RCL,dividend,2016-05-26,,,,0.375
RCL,dividend,2016-09-27,,,,0.48
RCL,dividend,2016-12-19,,,,0.48
RCL,dividend,2017-03-03,,,,0.48
RCL,dividend,2017-05-31,,,,0.48
RCL,dividend,2017-09-21,,,,0.6
RCL,dividend,2017-12-20,,,,0.6
RCL,dividend,2018-03-06,,,,0.6
RCL,dividend,2018-06-01,,,,0.6
RCL,dividend,2018-09-20,,,,0.7
RCL,dividend,2018-12-19,,,,0.7
RCL,dividend,2019-03-06,,,,0.7
RCL,dividend,2019-06-03,,,,0.7
RCL,dividend,2019-09-19,,,,0.78
RCL,dividend,2019-12-19,,,,0.78
RCL,dividend,2020-03-05,,,,0.78
RCL,dividend,2024-09-20,,,,0.4
RCL,dividend,2024-12-27,,,,0.55
RCL,dividend,2025-03-07,,,,0.75
RCL,dividend,2025-06-04,,,,0.75
RCL,split,1998-08-03,,,2.0,
SPGI,dividend,1985-08-21,,,,0.04375
SPGI,dividend,1985-11-20,,,,0.04375
SPGI,dividend,1986-02-20,,,,0.0475
SPGI,dividend,1986-05-21,,,,0.0475
SPGI,dividend,1986-08-20,,,,0.0475
SPGI,dividend,1986-11-18,,,,0.0475
SPGI,dividend,1987-02-19,,,,0.0525
SPGI,dividend,1987-05-20,,,,0.0525
SPGI,dividend,1987-08-20,,,,0.0525
SPGI,dividend,1987-11-19,,,,0.0525
SPGI,dividend,1988-02-19,,,,0.0575
SPGI,dividend,1988-05-20,,,,0.0575
SPGI,dividend,1988-08-22,,,,0.0575
SPGI,dividend,1988-11-21,,,,0.0575
SPGI,dividend,1989-02-17,,,,0.0625
SPGI,dividend,1989-05-22,,,,0.0625
SPGI,dividend,1989-08-22,,,,0.0625
SPGI,dividend,1989-10-31,,,,0.00625
SPGI,dividend,1989-11-21,,,,0.0625
SPGI,dividend,1990-02-20,,,,0.0675
SPGI,dividend,1990-05-22,,,,0.0675
SPGI,dividend,1990-08-22,,,,0.0675
SPGI,dividend,1990-11-21,,,,0.0675
SPGI,dividend,1991-02-20,,,,0.06875
SPGI,dividend,1991-05-22,,,,0.06875
SPGI,dividend,1991-08-21,,,,0.06875
SPGI,dividend,1991-11-20,,,,0.06875
SPGI,dividend,1992-02-20,,,,0.07
SPGI,dividend,1992-05-20,,,,0.07
SPGI,dividend,1992-08-20,,,,0.07
SPGI,dividend,1992-11-19,,,,0.07
SPGI,dividend,1993-02-18,,,,0.07125
SPGI,dividend,1993-05-20,,,,0.07125
SPGI,dividend,1993-08-20,,,,0.07125
SPGI,dividend,1993-11-19,,,,0.07125
SPGI,dividend,1994-02-17,,,,0.0725
SPGI,dividend,1994-05-20,,,,0.0725
SPGI,dividend,1994-08-22,,,,0.0725
SPGI,dividend,1994-11-21,,,,0.0725
SPGI,dividend,1995-02-17,,,,0.075
SPGI,dividend,1995-05-22,,,,0.075
SPGI,dividend,1995-08-24,,,,0.075
SPGI,dividend,1995-11-24,,,,0.075
SPGI,dividend,1996-02-23,,,,0.0825
SPGI,dividend,1996-05-24,,,,0.0825
SPGI,dividend,1996-08-23,,,,0.0825
SPGI,dividend,1996-11-22,,,,0.0825
SPGI,dividend,1997-02-24,,,,0.09
SPGI,dividend,1997-05-23,,,,0.09
SPGI,dividend,1997-08-22,,,,0.09
SPGI,dividend,1997-11-21,,,,0.09
SPGI,dividend,1998-02-23,,,,0.0975
SPGI,dividend,1998-05-22,,,,0.0975
SPGI,dividend,1998-08-12,,,,0.0975
SPGI,dividend,1998-08-24,,,,0.0975
SPGI,dividend,1998-11-23,,,,0.0975
SPGI,dividend,1999-02-22,,,,0.0975
SPGI,dividend,1999-05-24,,,,0.1075
SPGI,dividend,1999-08-24,,,,0.1075
SPGI,dividend,1999-11-23,,,,0.1075
SPGI,dividend,2000-02-23,,,,0.1175
SPGI,dividend,2000-05-24,,,,0.1175
SPGI,dividend,2000-08-24,,,,0.1175
SPGI,dividend,2000-11-24,,,,0.1175
SPGI,dividend,2001-02-22,,,,0.1225
SPGI,dividend,2001-05-24,,,,0.1225
SPGI,dividend,2001-08-24,,,,0.1225
SPGI,dividend,2001-11-26,,,,0.1225
SPGI,dividend,2002-02-22,,,,0.1275
SPGI,dividend,2002-05-24,,,,0.1275
SPGI,dividend,2002-08-23,,,,0.1275
SPGI,dividend,2002-11-22,,,,0.1275
SPGI,dividend,2003-02-24,,,,0.135
SPGI,dividend,2003-05-23,,,,0.135
SPGI,dividend,2003-08-22,,,,0.135
SPGI,dividend,2003-11-21,,,,0.135
SPGI,dividend,2004-02-23,,,,0.15
SPGI,dividend,2004-05-24,,,,0.15
SPGI,dividend,2004-08-24,,,,0.15
SPGI,dividend,2004-11-23,,,,0.15
SPGI,dividend,2005-02-22,,,,0.165
SPGI,dividend,2005-05-24,,,,0.083
SPGI,dividend,2005-08-24,,,,0.165
SPGI,dividend,2005-11-23,,,,0.165
SPGI,dividend,2006-02-22,,,,0.182
SPGI,dividend,2006-05-24,,,,0.182
SPGI,dividend,2006-08-24,,,,0.182
SPGI,dividend,2006-11-24,,,,0.182
SPGI,dividend,2007-02-22,,,,0.205
SPGI,dividend,2007-05-24,,,,0.205
SPGI,dividend,2007-08-24,,,,0.205
SPGI,dividend,2007-11-26,,,,0.205
SPGI,dividend,2008-02-25,,,,0.22
SPGI,dividend,2008-05-23,,,,0.22
SPGI,dividend,2008-08-22,,,,0.22
SPGI,dividend,2008-11-21,,,,0.22
SPGI,dividend,2009-02-23,,,,0.225
SPGI,dividend,2009-05-22,,,,0.225
SPGI,dividend,2009-08-24,,,,0.225
SPGI,dividend,2009-11-23,,,,0.225
SPGI,dividend,2010-02-22,,,,0.235
SPGI,dividend,2010-05-24,,,,0.235
SPGI,dividend,2010-08-24,,,,0.235
SPGI,dividend,2010-11-23,,,,0.235
SPGI,dividend,2011-02-22,,,,0.25
SPGI,dividend,2011-05-24,,,,0.25
SPGI,dividend,2011-08-24,,,,0.25
SPGI,dividend,2011-11-23,,,,0.25
SPGI,dividend,2012-02-23,,,,0.255
SPGI,dividend,2012-05-24,,,,0.255
SPGI,dividend,2012-08-24,,,,0.255
SPGI,dividend,2012-11-26,,,,0.255
SPGI,dividend,2012-12-14,,,,2.5
SPGI,dividend,2013-02-22,,,,0.28
SPGI,dividend,2013-05-24,,,,0.28
SPGI,dividend,2013-08-23,,,,0.28
SPGI,dividend,2013-11-22,,,,0.28
SPGI,dividend,2014-02-24,,,,0.3
SPGI,dividend,2014-05-23,,,,0.3
SPGI,dividend,2014-08-22,,,,0.3
SPGI,dividend,2014-11-21,,,,0.3
SPGI,dividend,2015-02-23,,,,0.33
SPGI,dividend,2015-05-22,,,,0.33
SPGI,dividend,2015-08-24,,,,0.33
SPGI,dividend,2015-11-23,,,,0.33
SPGI,dividend,2016-02-23,,,,0.36
SPGI,dividend,2016-05-24,,,,0.36
SPGI,dividend,2016-08-24,,,,0.36
SPGI,dividend,2016-11-23,,,,0.36
SPGI,dividend,2017-02-22,,,,0.41
SPGI,dividend,2017-05-24,,,,0.41
SPGI,dividend,2017-08-24,,,,0.41
SPGI,dividend,2017-11-27,,,,0.41
SPGI,dividend,2018-02-23,,,,0.5
SPGI,dividend,2018-05-25,,,,0.5
SPGI,dividend,2018-08-27,,,,0.5
SPGI,dividend,2018-11-27,,,,0.5
SPGI,dividend,2019-02-25,,,,0.57
SPGI,dividend,2019-05-28,,,,0.57
SPGI,dividend,2019-08-26,,,,0.57
SPGI,dividend,2019-11-25,,,,0.57
SPGI,dividend,2020-02-25,,,,0.67
SPGI,dividend,2020-05-26,,,,0.67
SPGI,dividend,2020-08-25,,,,0.67
SPGI,dividend,2020-11-24,,,,0.67
SPGI,dividend,2021-02-23,,,,0.77
SPGI,dividend,2021-05-25,,,,0.77
SPGI,dividend,2021-08-25,,,,0.77
SPGI,dividend,2021-11-24,,,,0.77
SPGI,dividend,2022-02-09,,,,0.77
SPGI,dividend,2022-05-26,,,,0.85
SPGI,dividend,2022-08-25,,,,0.85
SPGI,dividend,2022-11-25,,,,0.85
SPGI,dividend,2023-02-23,,,,0.9
SPGI,dividend,2023-05-25,,,,0.9
SPGI,dividend,2023-08-25,,,,0.9
SPGI,dividend,2023-11-27,,,,0.9
SPGI,dividend,2024-02-26,,,,0.91
SPGI,dividend,2024-05-29,,,,0.91
SPGI,dividend,2024-08-27,,,,0.91
SPGI,dividend,2024-11-26,,,,0.91
SPGI,dividend,2025-02-26,,,,0.96
SPGI,dividend,2025-05-28,,,,0.96
SPGI,dividend,2025-08-26,,,,0.96
SPGI,split,1983-06-02,,,2.0,
SPGI,split,1996-04-29,,,2.0,
SPGI,split,1999-03-09,,,2.0,
SPGI,split,2005-05-18,,,2.0,
CRM,dividend,2024-03-13,,,,0.4
CRM,dividend,2024-07-09,,,,0.4
CRM,dividend,2024-09-18,,,,0.4
CRM,dividend,2024-12-18,,,,0.4
CRM,dividend,2025-04-10,,,,0.416
CRM,dividend,2025-06-18,,,,0.416
CRM,split,2013-04-18,,,4.0,
SBAC,dividend,2019-08-27,,,,0.37
SBAC,dividend,2019-11-20,,,,0.37
SBAC,dividend,2020-03-09,,,,0.465
SBAC,dividend,2020-05-27,,,,0.465
SBAC,dividend,2020-08-24,,,,0.465
SBAC,dividend,2020-11-18,,,,0.465
SBAC,dividend,2021-03-09,,,,0.58
SBAC,dividend,2021-05-19,,,,0.58
SBAC,dividend,2021-08-25,,,,0.58
SBAC,dividend,2021-11-17,,,,0.58
SBAC,dividend,2022-03-09,,,,0.71
SBAC,dividend,2022-05-18,,,,0.71
SBAC,dividend,2022-08-24,,,,0.71
SBAC,dividend,2022-11-16,,,,0.71
SBAC,dividend,2023-03-09,,,,0.85
SBAC,dividend,2023-05-25,,,,0.85
SBAC,dividend,2023-08-23,,,,0.85
SBAC,dividend,2023-11-15,,,,0.85
SBAC,dividend,2024-03-13,,,,0.98
SBAC,dividend,2024-05-22,,,,0.98
SBAC,dividend,2024-08-22,,,,0.98
SBAC,dividend,2024-11-14,,,,0.98
SBAC,dividend,2025-03-13,,,,1.11
SBAC,dividend,2025-05-22,,,,1.11
SBAC,dividend,2025-08-21,,,,1.11
SLB,dividend,1982-03-09,,,,0.05
SLB,dividend,1982-06-08,,,,0.06
SLB,dividend,1982-09-07,,,,0.06
SLB,dividend,1982-12-14,,,,0.06
SLB,dividend,1983-03-08,,,,0.06
SLB,dividend,1983-06-07,,,,0.06
SLB,dividend,1983-09-06,,,,0.065
SLB,dividend,1983-12-13,,,,0.065
SLB,dividend,1984-03-13,,,,0.065
SLB,dividend,1984-06-05,,,,0.065
SLB,dividend,1984-09-04,,,,0.075
SLB,dividend,1984-12-18,,,,0.075
SLB,dividend,1985-03-12,,,,0.075
SLB,dividend,1985-06-04,,,,0.075
SLB,dividend,1985-09-03,,,,0.075
SLB,dividend,1985-12-17,,,,0.075
SLB,dividend,1986-03-11,,,,0.075
SLB,dividend,1986-06-03,,,,0.075
SLB,dividend,1986-09-02,,,,0.075
SLB,dividend,1986-12-16,,,,0.075
SLB,dividend,1987-03-10,,,,0.075
SLB,dividend,1987-06-02,,,,0.075
SLB,dividend,1987-08-31,,,,0.075
SLB,dividend,1987-12-15,,,,0.075
SLB,dividend,1988-03-01,,,,0.075
SLB,dividend,1988-05-31,,,,0.075
SLB,dividend,1988-08-29,,,,0.075
SLB,dividend,1988-12-13,,,,0.075
SLB,dividend,1989-02-28,,,,0.075
SLB,dividend,1989-05-30,,,,0.075
SLB,dividend,1989-08-28,,,,0.075
SLB,dividend,1989-12-12,,,,0.075
SLB,dividend,1990-02-27,,,,0.075
SLB,dividend,1990-05-29,,,,0.075
SLB,dividend,1990-08-31,,,,0.075
SLB,dividend,1990-12-11,,,,0.075
SLB,dividend,1991-02-26,,,,0.075
SLB,dividend,1991-05-28,,,,0.075
SLB,dividend,1991-08-30,,,,0.075
SLB,dividend,1991-12-17,,,,0.075
SLB,dividend,1992-02-25,,,,0.075
SLB,dividend,1992-05-26,,,,0.075
SLB,dividend,1992-08-31,,,,0.075
SLB,dividend,1992-12-15,,,,0.075
SLB,dividend,1993-02-23,,,,0.075
SLB,dividend,1993-05-25,,,,0.075
SLB,dividend,1993-08-30,,,,0.075
SLB,dividend,1993-12-14,,,,0.075
SLB,dividend,1994-02-22,,,,0.075
