url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://finance.yahoo.com/news/continuing-bring-consumer-closer-farmer-000000472.html,https://finance.yahoo.com/amphtml/news/continuing-bring-consumer-closer-farmer-000000472.html,Continuing to Bring the Consumer Closer to the Farmer,20210615T010000Z,https://s.yimg.com/uu/api/res/1.2/Tdj6ixky18jLCDlwxGuhiQ--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/f7881603116083faaed0f39aba1c6146,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/fuelcell-catalysts-still-while-away-231429230.html,https://finance.yahoo.com/amphtml/news/fuelcell-catalysts-still-while-away-231429230.html,FuelCell : Catalysts Still a While Away,20210615T010000Z,https://s.yimg.com/uu/api/res/1.2/H7K5AnwkscghLyCovTOr1A--~B/aD0zNjA7dz0xMDI0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/tipranks_452/80127b7e48b2d9acb4484b67313f1a65,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/westshore-terminals-announces-q2-2021-000000825.html,https://finance.yahoo.com/amphtml/news/westshore-terminals-announces-q2-2021-000000825.html,Westshore Terminals Announces Q2 2021 Distribution,20210615T010000Z,https://s.yimg.com/uu/api/res/1.2/OrQs44dZpTpN4X3ZbkP6dg--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/cnwgroup.com/074c08c0b10444efbe96597ee5f3a00d,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/optic-nerve-diseases-pipeline-therapies-000000811.html,https://finance.yahoo.com/amphtml/news/optic-nerve-diseases-pipeline-therapies-000000811.html,Optic Nerve Diseases Pipeline : New Therapies to come for Debilitating Eye Diseases,20210615T010000Z,https://s.yimg.com/ny/api/res/1.2/j1qxnDYv2QOfMldZ0k.PMg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD01MDU-/https://s.yimg.com/uu/api/res/1.2/bh3NjP1sbit4qDYmEa0_5Q--~B/aD0xNzc0O3c9NzAyNDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/77011be1a12431fff8ed0ec458d52eca,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/ascentage-pharma-announces-ind-clearance-233900203.html,https://finance.yahoo.com/amphtml/news/ascentage-pharma-announces-ind-clearance-233900203.html,Ascentage Pharma Announces IND Clearance by the US FDA for Lisaftoclax ( APG - 2575 ) as Single Agent or in Combinations for the Treatment of ER+ Breast Cancer and Other Solid Tumors,20210615T001500Z,https://s.yimg.com/uu/api/res/1.2/NLHDOv357gRmkLtEBFCrTQ--~B/aD03Nzt3PTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/280ddc0c678085255c735aca4ad5d865,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/avalon-merger-investigation-halper-sadeh-214700185.html,https://finance.yahoo.com/amphtml/news/avalon-merger-investigation-halper-sadeh-214700185.html,Avalon Merger Investigation : Halper Sadeh LLP Announces Investigation Into Whether the Merger of Avalon GloboCare Corp . Is Fair to Shareholders ; Investors Are Encouraged to Contact the Firm – AVCO,20210615T001500Z,https://s.yimg.com/uu/api/res/1.2/jQNjmHCrq53JXm4HQG9.kw--~B/aD0zMjk7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/b8ab31d75b92e2fb0a76c94a862cb2bd,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/palm-oil-output-risk-virus-210000501.html,https://finance.yahoo.com/amphtml/news/palm-oil-output-risk-virus-210000501.html,Palm Oil Output at Risk as Virus Lockdown Worsens Labor Shortage,20210615T071500Z,https://s.yimg.com/uu/api/res/1.2/S2CFP56s__Rs2cvEE49sOQ--~B/aD02NzU7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/08af1f0408d2979dbf9a408199b781bd,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/australias-top-exporting-state-calls-031954111.html,https://finance.yahoo.com/amphtml/news/australias-top-exporting-state-calls-031954111.html,Australia top exporting state calls for reset in China ties,20210615T071500Z,,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/air-filters-market-worth-usd-062000277.html,https://finance.yahoo.com/amphtml/news/air-filters-market-worth-usd-062000277.html,Air Filters Market Worth USD 22 . 15 Billion at 7 . 1 % CAGR by 2028 Backed by Increasing Demand for Advanced Filtration Systems in North America,20210615T070000Z,https://s.yimg.com/ny/api/res/1.2/9tu06XgJ4OqWKE0I9ZokJA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD01Mzk-/https://s.yimg.com/uu/api/res/1.2/T2u2hRFVsmOrua22m4H.Zg--~B/aD0xODcxO3c9Njk0NDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/ac20c8cfaf7139a95119e96f01afcfac,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/trip-com-group-mainland-china-061600176.html,https://finance.yahoo.com/amphtml/news/trip-com-group-mainland-china-061600176.html,Trip . com Group mainland China Dragon Boat Festival booking data reveal steady domestic recovery,20210615T070000Z,https://s.yimg.com/uu/api/res/1.2/bspiSiTiNF_EkL55iiA8NA--~B/aD0yMDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/af014f65046c4867ff129ac9753c0f76,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/jaguar-land-rover-hydrogen-fuel-cell-defender-032948176.html,https://finance.yahoo.com/amphtml/news/jaguar-land-rover-hydrogen-fuel-cell-defender-032948176.html,Jaguar Land Rover to test a hydrogen fuel cell - powered Defender this year,20210615T064500Z,https://s.yimg.com/os/creatr-uploaded-images/2021-06/76644bf0-cd7e-11eb-bad3-318e60b659b5,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/upflow-raises-15-million-manage-040006304.html,https://finance.yahoo.com/amphtml/news/upflow-raises-15-million-manage-040006304.html,Upflow raises $15 million to manage your outstanding invoices,20210615T064500Z,https://s.yimg.com/uu/api/res/1.2/NTI.s6Diw91ECoZtlEuUOA--~B/aD04NTQ7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/techcrunch_350/4b6564703a523e8de7ec7cdef7728127,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/report-helps-buyers-avoid-greenwash-070000975.html,https://finance.yahoo.com/amphtml/news/report-helps-buyers-avoid-greenwash-070000975.html,New report helps IT buyers avoid greenwash and false claims,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/vGNbEP3ULm9O._L_.YzOLw--~B/aD0yMjU7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/0876bb3bfa03fdc8df84ee1c6871ae8c,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/kate-o-leary-m-d-070000266.html,https://finance.yahoo.com/amphtml/news/kate-o-leary-m-d-070000266.html,"Kate OLeary , M . D ., Joins Midwest Fertility Specialists as Board Certified Reproductive Endocrinologist",20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/g1bXUD1q51Ykl.BmA56fQQ--~B/aD0xNzM2O3c9MTY1NDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/865039db570cd65b8e4c7f449bdb481f,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/cedcommerce-enables-prestashop-merchants-sell-063000077.html,https://finance.yahoo.com/amphtml/news/cedcommerce-enables-prestashop-merchants-sell-063000077.html,CedCommerce enables PrestaShop merchants to sell effortlessly on Wish Marketplace,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/uP6EqlS5Gy9q1g7DW3YYDA--~B/aD0xMDQ7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/d9a16bdaa780a8465fe0c28322b7115a,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/acams-offers-first-kind-cafca-070000148.html,https://finance.yahoo.com/amphtml/news/acams-offers-first-kind-cafca-070000148.html,ACAMS Offers First - of - its - Kind CAFCA Scholarship Program for BIPOC Compliance Professionals in the FinTech Sector,20210615T074500Z,https://s.yimg.com/ny/api/res/1.2/zC.kErK9g5hWhFQyRJsR2A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0zNDE-/https://s.yimg.com/uu/api/res/1.2/cE6dG_1Hd3PwgEDCtDR4ng--~B/aD05MTY7dz01Mzc4O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/c7f3963374e33beaea5bc6a307cbac70,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/platts-launches-nature-based-household-070000207.html,https://finance.yahoo.com/amphtml/news/platts-launches-nature-based-household-070000207.html,"Platts Launches Nature - Based , Household Devices Carbon Credit Assessments",20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/OOn0j6995ZZLAjRbZrd1cA--~B/aD0yODk7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/c8d1108c346a0bbd5fafa3d809f790c2,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/final-bond-terms-nykredit-realkredit-065000773.html,https://finance.yahoo.com/amphtml/news/final-bond-terms-nykredit-realkredit-065000773.html,New Final Bond Terms for Nykredit Realkredit A / S Base Prospectus dated 12 May 2021,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/T_nE3bYxM5jaPAQMSuLWsA--~B/aD0yNDt3PTE1MDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/59675c25c66665fa6101831d25d8abf1,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/cellular-medicine-association-announces-urologists-062800595.html,https://finance.yahoo.com/amphtml/news/cellular-medicine-association-announces-urologists-062800595.html,Cellular Medicine Association Announces That Urologists from the University of Aristotle in Greece Demonstrate That The P - Shot® Helps Men with Erectile Dysfunction,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/wedEHpUcnaQGlYDFkM6toA--~B/aD00MDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/e905a392fff68fd2c3d86486c8e188c8,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/childrens-minnesota-ranks-among-best-070000168.html,https://finance.yahoo.com/amphtml/news/childrens-minnesota-ranks-among-best-070000168.html,Children Minnesota ranks among Best Children Hospitals in U . S . News & World Report,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/L_sLiHZcjdORvOon9tP5_g--~B/aD0yNjc7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/443fc82ca36dec0f47650151a9bef464,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/agricultural-adjuvants-market-projected-surpass-070000892.html,https://finance.yahoo.com/amphtml/news/agricultural-adjuvants-market-projected-surpass-070000892.html,"The Agricultural Adjuvants Market projected to surpass $3 . 9 billion by 2027 , Says Global Market Insights Inc . ",20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/oNu1eP76fxxl9C6Nfc1JpQ--~B/aD0xNTA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/a6a7b4f7c37890a3ca3b9db4dc995a42,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/app-annie-idc-report-reveals-070100482.html,https://finance.yahoo.com/amphtml/news/app-annie-idc-report-reveals-070100482.html,App Annie and IDC report reveals that in Q1 consumers spent $1 . 7B per week in mobile games,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/TsPUwv2fNKb5nRuKtssB6w--~B/aD05MDt3PTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/1081e7da6c3f6ce498109df480dbffae,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/modular-construction-high-rise-buildings-070000758.html,https://finance.yahoo.com/amphtml/news/modular-construction-high-rise-buildings-070000758.html,"Modular Construction for High Rise Buildings Market to exceed a projection of USD 7 , 734 million by 2027",20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/rB2YcxRNxCWsmZ6gsBurbg--~B/aD00NTU7dz00MTc7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/4903fe6d428090883fb02317624f5d1c,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/gwec-global-wind-day-signals-070000229.html,https://finance.yahoo.com/amphtml/news/gwec-global-wind-day-signals-070000229.html,GWEC : Global Wind Day signals new era for wind energy as urgency builds towards COP26 in Glasgow,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/SOXHNFifWn5ods0ZkrCW6w--~B/aD0xNjg7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/cnwgroup.com/a313c54a9d94194817cc8383bcd1f88b,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/keyrus-launches-offers-portugal-order-070700165.html,https://finance.yahoo.com/amphtml/news/keyrus-launches-offers-portugal-order-070700165.html,"Keyrus launches its offers in Portugal in order to accelerate its development in Southern Europe and create a nearshore center of excellence in Data Intelligence , for the benefit of its European customers",20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/6nhbiTrAjT7KtwP.cPowcw--~B/aD03MTt3PTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/eb653851d0397acbdd5a240665395dd9,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/frost-sullivan-presents-3-emerging-064800852.html,https://finance.yahoo.com/amphtml/news/frost-sullivan-presents-3-emerging-064800852.html,Frost & Sullivan Presents 3 Emerging Technologies and Use Cases to Fast - track Digital Transformation,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/sQ30NB9YOTBbpwEGMa7wRw--~B/aD0xODM7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/cnwgroup.com/3af14371c19522003f4a513212900fb7,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/crypto-pote-token-announces-listing-063400156.html,https://finance.yahoo.com/amphtml/news/crypto-pote-token-announces-listing-063400156.html,Crypto Pote Token Announces Listing at ProBit Exchange,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/1K.G4eDhWF.dxX0phkPKvg--~B/aD0xNDMwO3c9MTQzMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/261f55f8e80948f31a5683eb7cb62823,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/liver-health-supplements-market-2021-065800711.html,https://finance.yahoo.com/amphtml/news/liver-health-supplements-market-2021-065800711.html,"Liver Health Supplements Market 2021 | Size , Share , Growth , Trends , Analysis , Competitive Landscape , Revenue , Forecast Report",20210615T074500Z,https://s.yimg.com/ny/api/res/1.2/9tu06XgJ4OqWKE0I9ZokJA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD01Mzk-/https://s.yimg.com/uu/api/res/1.2/T2u2hRFVsmOrua22m4H.Zg--~B/aD0xODcxO3c9Njk0NDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/ac20c8cfaf7139a95119e96f01afcfac,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/geothermal-drilling-market-witness-244-070100451.html,https://finance.yahoo.com/amphtml/news/geothermal-drilling-market-witness-244-070100451.html,Geothermal Drilling Market to witness $ 244 . 99 million growth during 2020 - 2024,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/j9r9ymXqBHNha7qO_9YOZQ--~B/aD0xOTU7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/deef6ee9654ecd5a16296c975b822ec6,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/139-663-million-revenue-expected-073000760.html,https://finance.yahoo.com/amphtml/news/139-663-million-revenue-expected-073000760.html,"$139 , 663 Million Revenue Expected in MVNO Market by 2031 says P & S Intelligence",20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/h1vuYFIF3zIzZgDh81ae9A--~B/aD0xNjg7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/ef5ae343c70dac7acedf4d27d2c3c6de,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/arthur-j-gallagher-co-acquires-073000351.html,https://finance.yahoo.com/amphtml/news/arthur-j-gallagher-co-acquires-073000351.html,Arthur J . Gallagher & Co . Acquires Remaining Shares in Hesse & Partner AG and Hesse Consulting GmbH,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/OXaI6aG55JtghGpIQTsSow--~B/aD00MTt3PTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/56a82f35140a572abfd8e2789ff95ebf,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/oss-brexit-logistic-providers-070000619.html,https://finance.yahoo.com/amphtml/news/oss-brexit-logistic-providers-070000619.html,Is I - OSS the New  Brexit  for Logistic Service Providers ? ,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/pMFgJmGxptLFWhHFzQzN2g--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/cnwgroup.com/d25a7f31f636ad776481ce0c633c8d8e,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/razer-project-hazel-shipping-early-q4-2021-070156937.html,https://finance.yahoo.com/amphtml/news/razer-project-hazel-shipping-early-q4-2021-070156937.html,Razer smart RGB face mask will ship before the end of the year,20210615T080000Z,https://s.yimg.com/os/creatr-uploaded-images/2021-06/b6f45760-cda0-11eb-bbe7-6850f2245a9d,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/dyndrite-awarded-technology-pioneer-world-073000378.html,https://finance.yahoo.com/amphtml/news/dyndrite-awarded-technology-pioneer-world-073000378.html,Dyndrite Awarded as Technology Pioneer by World Economic Forum,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/cRv4t.mYhUynk3wtAVlPdQ--~B/aD0yMDk7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/aa9a32bef480b7c94807ede9080ce646,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/pachama-awarded-technology-pioneer-world-073000682.html,https://finance.yahoo.com/amphtml/news/pachama-awarded-technology-pioneer-world-073000682.html,Pachama Awarded as Technology Pioneer by World Economic Forum,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/ZqImwk5clqEV7sdiIA26mQ--~B/aD0zMjA7dz0xMjI4O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/1f07289f8b8029b9971213b2371d98b6,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/gwec-global-wind-day-signals-070000503.html,https://finance.yahoo.com/amphtml/news/gwec-global-wind-day-signals-070000503.html,GWEC : Global Wind Day signals new era for wind energy as urgency builds towards COP26 in Glasgow,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/6ApnGsf958Zy0NO5mwQcyw--~B/aD0xNjg7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/a313c54a9d94194817cc8383bcd1f88b,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/cropx-awarded-technology-pioneer-world-073000468.html,https://finance.yahoo.com/amphtml/news/cropx-awarded-technology-pioneer-world-073000468.html,CropX Awarded as Technology Pioneer by World Economic Forum,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/xs1lpsRID_r2pASAln2iYQ--~B/aD0yMjY7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/fbba325a454b2706a9426261e353a470,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/report-helps-buyers-avoid-greenwash-070000352.html,https://finance.yahoo.com/amphtml/news/report-helps-buyers-avoid-greenwash-070000352.html,New report helps IT buyers avoid greenwash and false claims,20210615T080000Z,https://s.yimg.com/uu/api/res/1.2/vGNbEP3ULm9O._L_.YzOLw--~B/aD0yMjU7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/0876bb3bfa03fdc8df84ee1c6871ae8c,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/dsm-repurchase-shares-7-11-070000658.html,https://finance.yahoo.com/amphtml/news/dsm-repurchase-shares-7-11-070000658.html,DSM - repurchase of shares ( 7 - 11 June 2021 ) ,20210615T074500Z,https://s.yimg.com/uu/api/res/1.2/9SCMnVOwdr_hn5MwYYEYrw--~B/aD0xMjQ7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/44a56a20e765b289b7787da6303ab12e,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/oil-holds-above-71-traders-004932415.html,https://finance.yahoo.com/amphtml/news/oil-holds-above-71-traders-004932415.html,"Oil Holds Above $71 as Traders Weigh Consumption , Virus Variants",20210615T021500Z,https://s.yimg.com/uu/api/res/1.2/woSzQl2xqusk9t9Jb92NtA--~B/aD0xMzMzO3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_markets_842/fd3c8493896b02654aa8361a63c696b7,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/natural-gas-price-prediction-prices-185032560.html,https://finance.yahoo.com/amphtml/news/natural-gas-price-prediction-prices-185032560.html,Natural Gas Price Prediction – Prices Rally Breaking Out as Momentum Turns Positive,20210615T021500Z,https://s.yimg.com/uu/api/res/1.2/9BBOW84rh5JS3LRebpJE7Q--~B/aD00MTA7dz02MTU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/fx_empire_176/6236d3f392cff3c01620f37509a1be46,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/razers-blade-14-notebook-returns-amd-cpu-223000755.html,https://finance.yahoo.com/amphtml/news/razers-blade-14-notebook-returns-amd-cpu-223000755.html,Razer Blade 14 returns with a speedy AMD 5900HX CPU,20210615T021500Z,https://s.yimg.com/os/creatr-uploaded-images/2021-06/4342af12-cd55-11eb-affc-6cfaaa602ec4,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/resident-evil-village-dlc-230004534.html,https://finance.yahoo.com/amphtml/news/resident-evil-village-dlc-230004534.html,"Shocking no one , Capcom announces  Resident Evil Village  DLC",20210615T021500Z,https://s.yimg.com/ny/api/res/1.2/8LbD2ONtc44nukPUAXu4gA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMTI1/https://s.yimg.com/os/creatr-uploaded-images/2021-02/0dfd9aa0-655d-11eb-9fdf-f7494675b0a9,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/googles-airtable-rival-tables-graduates-214007815.html,https://finance.yahoo.com/amphtml/news/googles-airtable-rival-tables-graduates-214007815.html,"Google AirTable rival , Tables , graduates from beta test to become a Google Cloud product",20210615T021500Z,https://s.yimg.com/ny/api/res/1.2/5Ym0RzAs0AaQE33RIu0N8A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xNDg1/https://s.yimg.com/uu/api/res/1.2/Hpu8J2QDAuBSpfUqxVsEOw--~B/aD0yNDAwO3c9MzIzMjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/techcrunch_350/8210ddccd8a02152a858794355801e92,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/automotive-marketplace-carro-hits-unicorn-000044528.html,https://finance.yahoo.com/amphtml/news/automotive-marketplace-carro-hits-unicorn-000044528.html,Automotive marketplace Carro hits unicorn status with $360M Series C led by SoftBank Vision Fund 2,20210615T021500Z,https://s.yimg.com/ny/api/res/1.2/P.R0Lcx6j7f9p2i.b16TRA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzMz/https://s.yimg.com/uu/api/res/1.2/_oJ2tjny8XLEKbsP2udEmw--~B/aD0zMDAwO3c9NDUwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/techcrunch_350/3979cc6931a9b2dc059a59fc86e120e3,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/e3-2021-closed-captions-fail-224552954.html,https://finance.yahoo.com/amphtml/news/e3-2021-closed-captions-fail-224552954.html,E3 failed its deaf and hard - of - hearing viewers today,20210615T021500Z,https://s.yimg.com/os/creatr-uploaded-images/2021-06/cd7ae870-cd3f-11eb-afef-34c5a8babe4f,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/razer-130w-gan-power-adapter-223055034.html,https://finance.yahoo.com/amphtml/news/razer-130w-gan-power-adapter-223055034.html,Razer made a tiny 130W GaN charger that costs $180,20210615T021500Z,https://s.yimg.com/os/creatr-uploaded-images/2021-06/5148bd10-cc7a-11eb-bef7-d9a07ada356d,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/razer-raptor-offers-great-features-223000540.html,https://finance.yahoo.com/amphtml/news/razer-raptor-offers-great-features-223000540.html,The Razer Raptor Offers Great Features for Budget Loving Photographers,20210615T021500Z,https://s.yimg.com/ny/api/res/1.2/4A_h44rrdS9H9qs.sod3UA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMTUw/https://s.yimg.com/uu/api/res/1.2/r_f.xwjJydr8lFRdx7REMw--~B/aD0yMTYwO3c9Mzc1NjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/phoblographer_articles_809/ac3fe1055fafef2efdbd1a2821d535b6,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/infrared-aerial-camera-market-209-015700579.html,https://finance.yahoo.com/amphtml/news/infrared-aerial-camera-market-209-015700579.html,Infrared Aerial Camera Market | $ 209 . 60 million growth expected during 2021 - 2025,20210615T024500Z,https://s.yimg.com/uu/api/res/1.2/kSURFNul3.WTq4_WbUHM_g--~B/aD0yMjU7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/e76c59b0228c1e591cda550b67101582,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/ford-government-rams-unconstitutional-bill-212300550.html,https://finance.yahoo.com/amphtml/news/ford-government-rams-unconstitutional-bill-212300550.html,Ford government rams through unconstitutional bill to silence critics,20210615T024500Z,https://s.yimg.com/uu/api/res/1.2/sl_2_d3_rVtcSKJDg_MtPQ--~B/aD0yMTA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/cnwgroup.com/c0fc861e7e752858d8193d3f498f4af5,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/asia-stocks-set-steady-open-214540138.html,https://finance.yahoo.com/amphtml/news/asia-stocks-set-steady-open-214540138.html,Asian Stocks Mixed ; Treasuries Steady After Dip : Markets Wrap,20210615T024500Z,https://s.yimg.com/uu/api/res/1.2/vVK6UBoPjGpHetgDLYahJw--~B/aD0xMzM0O3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_markets_842/f638e552e2dcc6f6a7b93a084a73d24c,finance.yahoo.com,English,United States
https://finance.yahoo.com/news/digitalization-transformed-dhl-express-operations-020000830.html,https://finance.yahoo.com/amphtml/news/digitalization-transformed-dhl-express-operations-020000830.html,How digitalization has transformed DHL Expres operations,20210615T024500Z,https://s.yimg.com/uu/api/res/1.2/3vjiYJyqLpGgiV_rlDgAkQ--~B/aD04OTt3PTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/c73e625180a69fb369bd9619ca5d6dfc,finance.yahoo.com,English,United States
